4 8
10576895500643977583230644928524336637254474927428499508554380724390492659780981533203027367035444557561459392400373732868096 63461373003863865499383869571146019823526849564570997051326284346342955958685889199218164202212667345368756354402242397206921
21153791001287955166461289857048673274508949854856999017108761448780985319561963066406054734070889115122918784800747465736192 126922746007727730998767739142292039647053699129141994102652568692685911917371778398436328404425334690737512708804484794415493
42307582002575910332922579714097346549017899709713998034217522897561970639123926132812109468141778230245837569601494931472384 253845492015455461997535478284584079294107398258283988205305137385371823834743556796872656808850669381475025417608969588832641
84615164005151820665845159428194693098035799419427996068435045795123941278247852265624218936283556460491675139202989862944768 507690984030910923995070956569168158588214796516567976410610274770743647669487113593745313617701338762950050835217939177666941
169230328010303641331690318856389386196071598838855992136870091590247882556495704531248437872567112920983350278405979725889536 1015381968061821847990141913138336317176429593033135952821220549541487295338974227187490627235402677525900101670435878355335545
338460656020607282663380637712778772392143197677711984273740183180495765112991409062496875745134225841966700556811959451779072 2030763936123643695980283826276672634352859186066271905642441099082974590677948454374981254470805355051800203340871756710672757
676921312041214565326761275425557544784286395355423968547480366360991530225982818124993751490268451683933401113623918903558144 4061527872247287391960567652553345268705718372132543811284882198165949181355896908749962508941610710103600406681743513421347185
1353842624082429130653522550851115089568572790710847937094960732721983060451965636249987502980536903367866802227247837807116288 8123055744494574783921135305106690537411436744265087622569764396331898362711793817499925017883221420207200813363487026842696045
2707685248164858261307045101702230179137145581421695874189921465443966120903931272499975005961073806735733604454495675614232576 16246111488989149567842270610213381074822873488530175245139528792663796725423587634999850035766442840414401626726974053685393769
5415370496329716522614090203404460358274291162843391748379842930887932241807862544999950011922147613471467208908991351228465152 32492222977978299135684541220426762149645746977060350490279057585327593450847175269999700071532885680828803253453948107370789221
10830740992659433045228180406808920716548582325686783496759685861775864483615725089999900023844295226942934417817982702456930304 64984445955956598271369082440853524299291493954120700980558115170655186901694350539999400143065771361657606506907896214741580129
21661481985318866090456360813617841433097164651373566993519371723551728967231450179999800047688590453885868835635965404913860608 129968891911913196542738164881707048598582987908241401961116230341310373803388701079998800286131542723315213013815792429483161949
43322963970637732180912721627235682866194329302747133987038743447103457934462900359999600095377180907771737671271930809827721216 259937783823826393085476329763414097197165975816482803922232460682620747606777402159997600572263085446630426027631584858966325593
86645927941275464361825443254471365732388658605494267974077486894206915868925800719999200190754361815543475342543861619655442432 519875567647652786170952659526828194394331951632965607844464921365241495213554804319995201144526170893260852055263169717932652885
173291855882550928723650886508942731464777317210988535948154973788413831737851601439998400381508723631086950685087723239310884864 1039751135295305572341905319053656388788663903265931215688929842730482990427109608639990402289052341786521704110526339435865307473
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621769728 2079502270590611144683810638107312777577327806531862431377859685460965980854219217279980804578104683573043408221052678871730616653
693167423530203714894603546035770925859109268843954143792619895153655326951406405759993601526034894524347802740350892957243539456 4159004541181222289367621276214625555154655613063724862755719370921931961708438434559961609156209367146086816442105357743461235017
1386334847060407429789207092071541851718218537687908287585239790307310653902812811519987203052069789048695605480701785914487078912 8318009082362444578735242552429251110309311226127449725511438741843863923416876869119923218312418734292173632884210715486922471749
2772669694120814859578414184143083703436437075375816575170479580614621307805625623039974406104139578097391210961403571828974157824 16636018164724889157470485104858502220618622452254899451022877483687727846833753738239846436624837468584347265768421430973844945217
5545339388241629719156828368286167406872874150751633150340959161229242615611251246079948812208279156194782421922807143657948315648 33272036329449778314940970209717004441237244904509798902045754967375455693667507476479692873249674937168694531536842861947689892157
11090678776483259438313656736572334813745748301503266300681918322458485231222502492159897624416558312389564843845614287315896631296 66544072658899556629881940419434008882474489809019597804091509934750911387335014952959385746499349874337389063073685723895379786041
22181357552966518876627313473144669627491496603006532601363836644916970462445004984319795248833116624779129687691228574631793262592 133088145317799113259763880838868017764948979618039195608183019869501822774670029905918771492998699748674778126147371447790759573813
44362715105933037753254626946289339254982993206013065202727673289833940924890009968639590497666233249558259375382457149263586525184 266176290635598226519527761677736035529897959236078391216366039739003645549340059811837542985997399497349556252294742895581519149361
88725430211866075506509253892578678509965986412026130405455346579667881849780019937279180995332466499116518750764914298527173050368 532352581271196453039055523355472071059795918472156782432732079478007291098680119623675085971994798994699112504589485791163038300461
177450860423732151013018507785157357019931972824052260810910693159335763699560039874558361990664932998233037501529828597054346100736 1064705162542392906078111046710944142119591836944313564865464158956014582197360239247350171943989597989398225009178971582326076602665
354901720847464302026037015570314714039863945648104521621821386318671527399120079749116723981329865996466075003059657194108692201472 2129410325084785812156222093421888284239183673888627129730928317912029164394720478494700343887979195978796450018357943164652153207077
709803441694928604052074031140629428079727891296209043243642772637343054798240159498233447962659731992932150006119314388217384402944 4258820650169571624312444186843776568478367347777254259461856635824058328789440956989400687775958391957592900036715886329304306415905
1419606883389857208104148062281258856159455782592418086487285545274686109596480318996466895925319463985864300012238628776434768805888 8517641300339143248624888373687553136956734695554508518923713271648116657578881913978801375551916783915185800073431772658608612833565
2839213766779714416208296124562517712318911565184836172974571090549372219192960637992933791850638927971728600024477257552869537611776 17035282600678286497249776747375106273913469391109017037847426543296233315157763827957602751103833567830371600146863545317217225668889
5678427533559428832416592249125035424637823130369672345949142181098744438385921275985867583701277855943457200048954515105739075223552 34070565201356572994499553494750212547826938782218034075694853086592466630315527655915205502207667135660743200293727090634434451339541
11356855067118857664833184498250070849275646260739344691898284362197488876771842551971735167402555711886914400097909030211478150447104 68141130402713145988999106989500425095653877564436068151389706173184933260631055311830411004415334271321486400587454181268868902680849
22713710134237715329666368996500141698551292521478689383796568724394977753543685103943470334805111423773828800195818060422956300894208 136282260805426291977998213979000850191307755128872136302779412346369866521262110623660822008830668542642972801174908362537737805363469
45427420268475430659332737993000283397102585042957378767593137448789955507087370207886940669610222847547657600391636120845912601788416 272564521610852583955996427958001700382615510257744272605558824692739733042524221247321644017661337085285945602349816725075475610728713
90854840536950861318665475986000566794205170085914757535186274897579911014174740415773881339220445695095315200783272241691825203576832 545129043221705167911992855916003400765231020515488545211117649385479466085048442494643288035322674170571891204699633450150951221459205
181709681073901722637330951972001133588410340171829515070372549795159822028349480831547762678440891390190630401566544483383650407153664 1090258086443410335823985711832006801530462041030977090422235298770958932170096884989286576070645348341143782409399266900301902442920193
363419362147803445274661903944002267176820680343659030140745099590319644056698961663095525356881782780381260803133088966767300814307328 2180516172886820671647971423664013603060924082061954180844470597541917864340193769978573152141290696682287564818798533800603804885842173
726838724295606890549323807888004534353641360687318060281490199180639288113397923326191050713763565560762521606266177933534601628614656 4361032345773641343295942847328027206121848164123908361688941195083835728680387539957146304282581393364575129637597067601207609771686137
1453677448591213781098647615776009068707282721374636120562980398361278576226795846652382101427527131121525043212532355867069203257229312 8722064691547282686591885694656054412243696328247816723377882390167671457360775079914292608565162786729150259275194135202415219543374069
2907354897182427562197295231552018137414565442749272241125960796722557152453591693304764202855054262243050086425064711734138406514458624 17444129383094565373183771389312108824487392656495633446755764780335342914721550159828585217130325573458300518550388270404830439086749937
5814709794364855124394590463104036274829130885498544482251921593445114304907183386609528405710108524486100172850129423468276813028917248 34888258766189130746367542778624217648974785312991266893511529560670685829443100319657170434260651146916601037100776540809660878173501677
11629419588729710248789180926208072549658261770997088964503843186890228609814366773219056811420217048972200345700258846936553626057834496 69776517532378261492735085557248435297949570625982533787023059121341371658886200639314340868521302293833202074201553081619321756347005161
23258839177459420497578361852416145099316523541994177929007686373780457219628733546438113622840434097944400691400517693873107252115668992 139553035064756522985470171114496870595899141251965067574046118242682743317772401278628681737042604587666404148403106163238643512694012133
46517678354918840995156723704832290198633047083988355858015372747560914439257467092876227245680868195888801382801035387746214504231337984 279106070129513045970940342228993741191798282503930135148092236485365486635544802557257363474085209175332808296806212326477287025388026081
93035356709837681990313447409664580397266094167976711716030745495121828878514934185752454491361736391777602765602070775492429008462675968 558212140259026091941880684457987482383596565007860270296184472970730973271089605114514726948170418350665616593612424652954574050776053981
186070713419675363980626894819329160794532188335953423432061490990243657757029868371504908982723472783555205531204141550984858016925351936 1116424280518052183883761368915974964767193130015720540592368945941461946542179210229029453896340836701331233187224849305909148101552109785
372141426839350727961253789638658321589064376671906846864122981980487315514059736743009817965446945567110411062408283101969716033850703872 2232848561036104367767522737831949929534386260031441081184737891882923893084358420458058907792681673402662466374449698611818296203104221397
744282853678701455922507579277316643178128753343813693728245963960974631028119473486019635930893891134220822124816566203939432067701407744 4465697122072208735535045475663899859068772520062882162369475783765847786168716840916117815585363346805324932748899397223636592406208444625
1488565707357402911845015158554633286356257506687627387456491927921949262056238946972039271861787782268441644249633132407878864135402815488 8931394244144417471070090951327799718137545040125764324738951567531695572337433681832235631170726693610649865497798794447273184812416891085
2977131414714805823690030317109266572712515013375254774912983855843898524112477893944078543723575564536883288499266264815757728270805630976 17862788488288834942140181902655599436275090080251528649477903135063391144674867363664471262341453387221299730995597588894546369624833784009
5954262829429611647380060634218533145425030026750509549825967711687797048224955787888157087447151129073766576998532529631515456541611261952 35725576976577669884280363805311198872550180160503057298955806270126782289349734727328942524682906774442599461991195177789092739249667569861
11908525658859223294760121268437066290850060053501019099651935423375594096449911575776314174894302258147533153997065059263030913083222523904 71451153953155339768560727610622397745100360321006114597911612540253564578699469454657885049365813548885198923982390355578185478499335141569
23817051317718446589520242536874132581700120107002038199303870846751188192899823151552628349788604516295066307994130118526061826166445047808 142902307906310679537121455221244795490200720642012229195823225080507129157398938909315770098731627097770397847964780711156370956998670284989
47634102635436893179040485073748265163400240214004076398607741693502376385799646303105256699577209032590132615988260237052123652332890095616 285804615812621359074242910442489590980401441284024458391646450161014258314797877818631540197463254195540795695929561422312741913997340571833
95268205270873786358080970147496530326800480428008152797215483387004752771599292606210513399154418065180265231976520474104247304665780191232 571609231625242718148485820884979181960802882568048916783292900322028516629595755637263080394926508391081591391859122844625483827994681145525
190536410541747572716161940294993060653600960856016305594430966774009505543198585212421026798308836130360530463953040948208494609331560382464 1143218463250485436296971641769958363921605765136097833566585800644057033259191511274526160789853016782163182783718245689250967655989362292913
381072821083495145432323880589986121307201921712032611188861933548019011086397170424842053596617672260721060927906081896416989218663120764928 2286436926500970872593943283539916727843211530272195667133171601288114066518383022549052321579706033564326365567436491378501935311978724587693
762145642166990290864647761179972242614403843424065222377723867096038022172794340849684107193235344521442121855812163792833978437326241529856 4572873853001941745187886567079833455686423060544391334266343202576228133036766045098104643159412067128652731134872982757003870623957449177257
1524291284333980581729295522359944485228807686848130444755447734192076044345588681699368214386470689042884243711624327585667956874652483059712 9145747706003883490375773134159666911372846121088782668532686405152456266073532090196209286318824134257305462269745965514007741247914898356389
3048582568667961163458591044719888970457615373696260889510895468384152088691177363398736428772941378085768487423248655171335913749304966119424 18291495412007766980751546268319333822745692242177565337065372810304912532147064180392418572637648268514610924539491931028015482495829796714657
6097165137335922326917182089439777940915230747392521779021790936768304177382354726797472857545882756171536974846497310342671827498609932238848 36582990824015533961503092536638667645491384484355130674130745620609825064294128360784837145275296537029221849078983862056030964991659593431197
12194330274671844653834364178879555881830461494785043558043581873536608354764709453594945715091765512343073949692994620685343654997219864477696 73165981648031067923006185073277335290982768968710261348261491241219650128588256721569674290550593074058443698157967724112061929983319186864281
24388660549343689307668728357759111763660922989570087116087163747073216709529418907189891430183531024686147899385989241370687309994439728955392 146331963296062135846012370146554670581965537937420522696522982482439300257176513443139348581101186148116887396315935448224123859966638373730453
48777321098687378615337456715518223527321845979140174232174327494146433419058837814379782860367062049372295798771978482741374619988879457910784 292663926592124271692024740293109341163931075874841045393045964964878600514353026886278697162202372296233774792631870896448247719933276747462801
97554642197374757230674913431036447054643691958280348464348654988292866838117675628759565720734124098744591597543956965482749239977758915821568 585327853184248543384049480586218682327862151749682090786091929929757201028706053772557394324404744592467549585263741792896495439866553494927501
195109284394749514461349826862072894109287383916560696928697309976585733676235351257519131441468248197489183195087913930965498479955517831643136 1170655706368497086768098961172437364655724303499364181572183859859514402057412107545114788648809489184935099170527483585792990879733106989856905
390218568789499028922699653724145788218574767833121393857394619953171467352470702515038262882936496394978366390175827861930996959911035663286272 2341311412736994173536197922344874729311448606998728363144367719719028804114824215090229577297618978369870198341054967171585981759466213979715717
780437137578998057845399307448291576437149535666242787714789239906342934704941405030076525765872992789956732780351655723861993919822071326572544 4682622825473988347072395844689749458622897213997456726288735439438057608229648430180459154595237956739740396682109934343171963518932427959433345
1560874275157996115690798614896583152874299071332485575429578479812685869409882810060153051531745985579913465560703311447723987839644142653145088 9365245650947976694144791689379498917245794427994913452577470878876115216459296860360918309190475913479480793364219868686343927037864855918868605
3121748550315992231381597229793166305748598142664971150859156959625371738819765620120306103063491971159826931121406622895447975679288285306290176 18730491301895953388289583378758997834491588855989826905154941757752230432918593720721836618380951826958961586728439737372687854075729711837739129
6243497100631984462763194459586332611497196285329942301718313919250743477639531240240612206126983942319653862242813245790895951358576570612580352 37460982603791906776579166757517995668983177711979653810309883515504460865837187441443673236761903653917923173456879474745375708151459423675480181
12486994201263968925526388919172665222994392570659884603436627838501486955279062480481224412253967884639307724485626491581791902717153141225160704 74921965207583813553158333515035991337966355423959307620619767031008921731674374882887346473523807307835846346913758949490751416302918847350962289
24973988402527937851052777838345330445988785141319769206873255677002973910558124960962448824507935769278615448971252983163583805434306282450321408 149843930415167627106316667030071982675932710847918615241239534062017843463348749765774692947047614615671692693827517898981502832605837694701926509
49947976805055875702105555676690660891977570282639538413746511354005947821116249921924897649015871538557230897942505966327167610868612564900642816 299687860830335254212633334060143965351865421695837230482479068124035686926697499531549385894095229231343385387655035797963005665211675389403854953
99895953610111751404211111353381321783955140565279076827493022708011895642232499843849795298031743077114461795885011932654335221737225129801285632 599375721660670508425266668120287930703730843391674460964958136248071373853394999063098771788190458462686770775310071595926011330423350778807711845
199791907220223502808422222706762643567910281130558153654986045416023791284464999687699590596063486154228923591770023865308670443474450259602571264 1198751443321341016850533336240575861407461686783348921929916272496142747706789998126197543576380916925373541550620143191852022660846701557615425633
399583814440447005616844445413525287135820562261116307309972090832047582568929999375399181192126972308457847183540047730617340886948900519205142528 2397502886642682033701066672481151722814923373566697843859832544992285495413579996252395087152761833850747083101240286383704045321693403115230853213
799167628880894011233688890827050574271641124522232614619944181664095165137859998750798362384253944616915694367080095461234681773897801038410285056 4795005773285364067402133344962303445629846747133395687719665089984570990827159992504790174305523667701494166202480572767408090643386806230461708377
1598335257761788022467377781654101148543282249044465229239888363328190330275719997501596724768507889233831388734160190922469363547795602076820570112 9590011546570728134804266689924606891259693494266791375439330179969141981654319985009580348611047335402988332404961145534816181286773612460923418709
3196670515523576044934755563308202297086564498088930458479776726656380660551439995003193449537015778467662777468320381844938727095591204153641140224 19180023093141456269608533379849213782519386988533582750878660359938283963308639970019160697222094670805976664809922291069632362573547224921846839377
6393341031047152089869511126616404594173128996177860916959553453312761321102879990006386899074031556935325554936640763689877454191182408307282280448 38360046186282912539217066759698427565038773977067165501757320719876567926617279940038321394444189341611953329619844582139264725147094449843693680717
12786682062094304179739022253232809188346257992355721833919106906625522642205759980012773798148063113870651109873281527379754908382364816614564560896 76720092372565825078434133519396855130077547954134331003514641439753135853234559880076642788888378683223906659239689164278529450294188899687387363401
25573364124188608359478044506465618376692515984711443667838213813251045284411519960025547596296126227741302219746563054759509816764729633229129121792 153440184745131650156868267038793710260155095908268662007029282879506271706469119760153285577776757366447813318479378328557058900588377799374774728773
51146728248377216718956089012931236753385031969422887335676427626502090568823039920051095192592252455482604439493126109519019633529459266458258243584 306880369490263300313736534077587420520310191816537324014058565759012543412938239520306571155553514732895626636958756657114117801176755598749549459521
102293456496754433437912178025862473506770063938845774671352855253004181137646079840102190385184504910965208878986252219038039267058918532916516487168 613760738980526600627473068155174841040620383633074648028117131518025086825876479040613142311107029465791253273917513314228235602353511197499098921021
204586912993508866875824356051724947013540127877691549342705710506008362275292159680204380770369009821930417757972504438076078534117837065833032974336 1227521477961053201254946136310349682081240767266149296056234263036050173651752958081226284622214058931582506547835026628456471204707022394998197844025
409173825987017733751648712103449894027080255755383098685411421012016724550584319360408761540738019643860835515945008876152157068235674131666065948672 2455042955922106402509892272620699364162481534532298592112468526072100347303505916162452569244428117863165013095670053256912942409414044789996395690037
818347651974035467503297424206899788054160511510766197370822842024033449101168638720817523081476039287721671031890017752304314136471348263332131897344 4910085911844212805019784545241398728324963069064597184224937052144200694607011832324905138488856235726330026191340106513825884818828089579992791382065
1636695303948070935006594848413799576108321023021532394741645684048066898202337277441635046162952078575443342063780035504608628272942696526664263794688 9820171823688425610039569090482797456649926138129194368449874104288401389214023664649810276977712471452660052382680213027651769637656179159985582766125
3273390607896141870013189696827599152216642046043064789483291368096133796404674554883270092325904157150886684127560071009217256545885393053328527589376 19640343647376851220079138180965594913299852276258388736899748208576802778428047329299620553955424942905320104765360426055303539275312358319971165534249
6546781215792283740026379393655198304433284092086129578966582736192267592809349109766540184651808314301773368255120142018434513091770786106657055178752 39280687294753702440158276361931189826599704552516777473799496417153605556856094658599241107910849885810640209530720852110607078550624716639942331070501
13093562431584567480052758787310396608866568184172259157933165472384535185618698219533080369303616628603546736510240284036869026183541572213314110357504 78561374589507404880316552723862379653199409105033554947598992834307211113712189317198482215821699771621280419061441704221214157101249433279884662143009
26187124863169134960105517574620793217733136368344518315866330944769070371237396439066160738607233257207093473020480568073738052367083144426628220715008 157122749179014809760633105447724759306398818210067109895197985668614422227424378634396964431643399543242560838122883408442428314202498866559769324288029
52374249726338269920211035149241586435466272736689036631732661889538140742474792878132321477214466514414186946040961136147476104734166288853256441430016 314245498358029619521266210895449518612797636420134219790395971337228844454848757268793928863286799086485121676245766816884856628404997733119538648578073
104748499452676539840422070298483172870932545473378073263465323779076281484949585756264642954428933028828373892081922272294952209468332577706512882860032 628490996716059239042532421790899037225595272840268439580791942674457688909697514537587857726573598172970243352491533633769713256809995466239077297158165
209496998905353079680844140596966345741865090946756146526930647558152562969899171512529285908857866057656747784163844544589904418936665155413025765720064 1256981993432118478085064843581798074451190545680536879161583885348915377819395029075175715453147196345940486704983067267539426513619990932478154594318353
418993997810706159361688281193932691483730181893512293053861295116305125939798343025058571817715732115313495568327689089179808837873330310826051531440128 2513963986864236956170129687163596148902381091361073758323167770697830755638790058150351430906294392691880973409966134535078853027239981864956309188638733
837987995621412318723376562387865382967460363787024586107722590232610251879596686050117143635431464230626991136655378178359617675746660621652103062880256 5027927973728473912340259374327192297804762182722147516646335541395661511277580116300702861812588785383761946819932269070157706054479963729912618377279497
1675975991242824637446753124775730765934920727574049172215445180465220503759193372100234287270862928461253982273310756356719235351493321243304206125760512 10055855947456947824680518748654384595609524365444295033292671082791323022555160232601405723625177570767523893639864538140315412108959927459825236754561029
3351951982485649274893506249551461531869841455148098344430890360930441007518386744200468574541725856922507964546621512713438470702986642486608412251521024 20111711894913895649361037497308769191219048730888590066585342165582646045110320465202811447250355141535047787279729076280630824217919854919650473509124097
6703903964971298549787012499102923063739682910296196688861780721860882015036773488400937149083451713845015929093243025426876941405973284973216824503042048 40223423789827791298722074994617538382438097461777180133170684331165292090220640930405622894500710283070095574559458152561261648435839709839300947018250237
13407807929942597099574024998205846127479365820592393377723561443721764030073546976801874298166903427690031858186486050853753882811946569946433649006084096 80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036502521
26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192 160893695159311165194888299978470153529752389847108720532682737324661168360882563721622491578002841132280382298237832610245046593743358839357203788073007093
53631231719770388398296099992823384509917463282369573510894245774887056120294187907207497192667613710760127432745944203415015531247786279785734596024336384 321787390318622330389776599956940307059504779694217441065365474649322336721765127443244983156005682264560764596475665220490093187486717678714407576146016241
107262463439540776796592199985646769019834926564739147021788491549774112240588375814414994385335227421520254865491888406830031062495572559571469192048672768 643574780637244660779553199913880614119009559388434882130730949298644673443530254886489966312011364529121529192951330440980186374973435357428815152292034541
214524926879081553593184399971293538039669853129478294043576983099548224481176751628829988770670454843040509730983776813660062124991145119142938384097345536 1287149561274489321559106399827761228238019118776869764261461898597289346887060509772979932624022729058243058385902660881960372749946870714857630304584071145
429049853758163107186368799942587076079339706258956588087153966199096448962353503257659977541340909686081019461967553627320124249982290238285876768194691072 2574299122548978643118212799655522456476038237553739528522923797194578693774121019545959865248045458116486116771805321763920745499893741429715260609168144357
858099707516326214372737599885174152158679412517913176174307932398192897924707006515319955082681819372162038923935107254640248499964580476571753536389382144 5148598245097957286236425599311044912952076475107479057045847594389157387548242039091919730496090916232972233543610643527841490999787482859430521218336290785
1716199415032652428745475199770348304317358825035826352348615864796385795849414013030639910165363638744324077847870214509280496999929160953143507072778764288 10297196490195914572472851198622089825904152950214958114091695188778314775096484078183839460992181832465944467087221287055682981999574965718861042436672583645
3432398830065304857490950399540696608634717650071652704697231729592771591698828026061279820330727277488648155695740429018560993999858321906287014145557528576 20594392980391829144945702397244179651808305900429916228183390377556629550192968156367678921984363664931888934174442574111365963999149931437722084873345169369
6864797660130609714981900799081393217269435300143305409394463459185543183397656052122559640661454554977296311391480858037121987999716643812574028291115057152 41188785960783658289891404794488359303616611800859832456366780755113259100385936312735357843968727329863777868348885148222731927998299862875444169746690340821
13729595320261219429963801598162786434538870600286610818788926918371086366795312104245119281322909109954592622782961716074243975999433287625148056582230114304 82377571921567316579782809588976718607233223601719664912733561510226518200771872625470715687937454659727555736697770296445463855996599725750888339493380683729
27459190640522438859927603196325572869077741200573221637577853836742172733590624208490238562645818219909185245565923432148487951998866575250296113164460228608 164755143843134633159565619177953437214466447203439329825467123020453036401543745250941431375874909319455111473395540592890927711993199451501776678986761369549
54918381281044877719855206392651145738155482401146443275155707673484345467181248416980477125291636439818370491131846864296975903997733150500592226328920457216 329510287686269266319131238355906874428932894406878659650934246040906072803087490501882862751749818638910222946791081185781855423986398903003553357973522741193
109836762562089755439710412785302291476310964802292886550311415346968690934362496833960954250583272879636740982263693728593951807995466301001184452657840914432 659020575372538532638262476711813748857865788813757319301868492081812145606174981003765725503499637277820445893582162371563710847972797806007106715947045484485
219673525124179510879420825570604582952621929604585773100622830693937381868724993667921908501166545759273481964527387457187903615990932602002368905315681828864 1318041150745077065276524953423627497715731577627514638603736984163624291212349962007531451006999274555640891787164324743127421695945595612014213431894090971073
439347050248359021758841651141209165905243859209171546201245661387874763737449987335843817002333091518546963929054774914375807231981865204004737810631363657728 2636082301490154130553049906847254995431463155255029277207473968327248582424699924015062902013998549111281783574328649486254843391891191224028426863788181944253
878694100496718043517683302282418331810487718418343092402491322775749527474899974671687634004666183037093927858109549828751614463963730408009475621262727315456 5272164602980308261106099813694509990862926310510058554414947936654497164849399848030125804027997098222563567148657298972509686783782382448056853727576363890617
1757388200993436087035366604564836663620975436836686184804982645551499054949799949343375268009332366074187855716219099657503228927927460816018951242525454630912 10544329205960616522212199627389019981725852621020117108829895873308994329698799696060251608055994196445127134297314597945019373567564764896113707455152727783349
3514776401986872174070733209129673327241950873673372369609965291102998109899599898686750536018664732148375711432438199315006457855854921632037902485050909261824 21088658411921233044424399254778039963451705242040234217659791746617988659397599392120503216111988392890254268594629195890038747135129529792227414910305455568817
7029552803973744348141466418259346654483901747346744739219930582205996219799199797373501072037329464296751422864876398630012915711709843264075804970101818523648 42177316823842466088848798509556079926903410484080468435319583493235977318795198784241006432223976785780508537189258391780077494270259059584454829820610911139757
14059105607947488696282932836518693308967803494693489478439861164411992439598399594747002144074658928593502845729752797260025831423419686528151609940203637047296 84354633647684932177697597019112159853806820968160936870639166986471954637590397568482012864447953571561017074378516783560154988540518119168909659641221822281641
28118211215894977392565865673037386617935606989386978956879722328823984879196799189494004288149317857187005691459505594520051662846839373056303219880407274094592 168709267295369864355395194038224319707613641936321873741278333972943909275180795136964025728895907143122034148757033567120309977081036238337819319282443644565413
56236422431789954785131731346074773235871213978773957913759444657647969758393598378988008576298635714374011382919011189040103325693678746112606439760814548189184 337418534590739728710790388076448639415227283872643747482556667945887818550361590273928051457791814286244068297514067134240619954162072476675638638564887289132961
112472844863579909570263462692149546471742427957547915827518889315295939516787196757976017152597271428748022765838022378080206651387357492225212879521629096378368 674837069181479457421580776152897278830454567745287494965113335891775637100723180547856102915583628572488136595028134268481239908324144953351277277129774578268061        
224945689727159819140526925384299092943484855915095831655037778630591879033574393515952034305194542857496045531676044756160413302774714984450425759043258192756736 1349674138362958914843161552305794557660909135490574989930226671783551274201446361095712205831167257144976273190056268536962479816648289906702554554259549156538265       
449891379454319638281053850768598185886969711830191663310075557261183758067148787031904068610389085714992091063352089512320826605549429968900851518086516385513472 2699348276725917829686323104611589115321818270981149979860453343567102548402892722191424411662334514289952546380112537073924959633296579813405109108519098313078677       
899782758908639276562107701537196371773939423660383326620151114522367516134297574063808137220778171429984182126704179024641653211098859937801703036173032771026944 5398696553451835659372646209223178230643636541962299959720906687134205096805785444382848823324669028579905092760225074147849919266593159626810218217038196626159505       
1799565517817278553124215403074392743547878847320766653240302229044735032268595148127616274441556342859968364253408358049283306422197719875603406072346065542053888 10797393106903671318745292418446356461287273083924599919441813374268410193611570888765697646649338057159810185520450148295699838533186319253620436434076393252321165     
3599131035634557106248430806148785487095757694641533306480604458089470064537190296255232548883112685719936728506816716098566612844395439751206812144692131084107776 21594786213807342637490584836892712922574546167849199838883626748536820387223141777531395293298676114319620371040900296591399677066372638507240872868152786504644489     
7198262071269114212496861612297570974191515389283066612961208916178940129074380592510465097766225371439873457013633432197133225688790879502413624289384262168215552 43189572427614685274981169673785425845149092335698399677767253497073640774446283555062790586597352228639240742081800593182799354132745277014481745736305573009291141     
14396524142538228424993723224595141948383030778566133225922417832357880258148761185020930195532450742879746914027266864394266451377581759004827248578768524336431104 86379144855229370549962339347570851690298184671396799355534506994147281548892567110125581173194704457278481484163601186365598708265490554028963491472611146018584449    
28793048285076456849987446449190283896766061557132266451844835664715760516297522370041860391064901485759493828054533728788532902755163518009654497157537048672862208 172758289710458741099924678695141703380596369342793598711069013988294563097785134220251162346389408914556962968327202372731197416530981108057926982945222292037171069   
57586096570152913699974892898380567793532123114264532903689671329431521032595044740083720782129802971518987656109067457577065805510327036019308994315074097345724416 345516579420917482199849357390283406761192738685587197422138027976589126195570268440502324692778817829113925936654404745462394833061962216115853965890444584074344313   
115172193140305827399949785796761135587064246228529065807379342658863042065190089480167441564259605943037975312218134915154131611020654072038617988630148194691448832 691033158841834964399698714780566813522385477371174394844276055953178252391140536881004649385557635658227851873308809490924789666123924432231707931780889168148690805  
230344386280611654799899571593522271174128492457058131614758685317726084130380178960334883128519211886075950624436269830308263222041308144077235977260296389382897664 1382066317683669928799397429561133627044770954742348789688552111906356504782281073762009298771115271316455703746617618981849579332247848864463415863561778336297383793 
460688772561223309599799143187044542348256984914116263229517370635452168260760357920669766257038423772151901248872539660616526444082616288154471954520592778765795328 2764132635367339857598794859122267254089541909484697579377104223812713009564562147524018597542230542632911407493235237963699158664495697728926831727123556672594769773 
921377545122446619199598286374089084696513969828232526459034741270904336521520715841339532514076847544303802497745079321233052888165232576308943909041185557531590656 5528265270734679715197589718244534508179083818969395158754208447625426019129124295048037195084461085265822814986470475927398317328991395457853663454247113345189541737 
1842755090244893238399196572748178169393027939656465052918069482541808673043041431682679065028153695088607604995490158642466105776330465152617887818082371115063181312 11056530541469359430395179436489069016358167637938790317508416895250852038258248590096074390168922170531645629972940951854796634657982790915707326908494226690379085669
3685510180489786476798393145496356338786055879312930105836138965083617346086082863365358130056307390177215209990980317284932211552660930305235775636164742230126362624 22113061082938718860790358872978138032716335275877580635016833790501704076516497180192148780337844341063291259945881903709593269315965581831414653816988453380758173537
